edge_list,label,num_edges,num_nodes,density,is_connected,nr_connected_components,average_path_length,diameter,clustering_coefficient,assortativity,modularity_label_prop,modularity_girvan_newman,most_frequent_degrees,degree_frequencies,degrees,degree_probabilities
"[(0, 2), (1, 10), (2, 1), (2, 3), (2, 4), (2, 5), (2, 6), (2, 7), (2, 8), (2, 9), (2, 10), (10, 5)]",1,12,11,0.21818181818181817,True,1,1.7818181818181817,2,0.24646464646464647,-0.8224755700325735,0.0,-0.03472222222222224,,,"[1, 10, 2, 3]","[0.6363636363636364, 0.09090909090909091, 0.18181818181818182, 0.09090909090909091]"
"[(0, 5), (3, 10), (5, 1), (5, 2), (5, 4), (5, 6), (5, 7), (5, 9), (5, 11), (5, 12), (5, 13), (10, 8), (10, 11)]",0,13,14,0.14285714285714285,True,1,2.3736263736263736,4,0.0,-0.764128595600676,0.3165680473372781,0.23668639053254448,,,"[1, 10, 3, 2]","[0.7857142857142857, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142]"
"[(0, 3), (0, 14), (0, 23), (0, 26), (0, 29), (1, 22), (3, 6), (3, 31), (5, 19), (9, 35), (10, 39), (10, 44), (13, 42), (13, 43), (16, 34), (17, 25), (17, 37), (17, 38), (18, 30), (21, 24), (22, 4), (22, 35), (23, 19), (26, 7), (29, 2), (29, 7), (29, 8), (29, 10), (29, 11), (29, 12), (29, 15), (29, 16), (29, 17), (29, 18), (29, 19), (29, 20), (29, 22), (29, 24), (29, 27), (29, 28), (29, 32), (29, 33), (29, 34), (29, 36), (29, 38), (29, 40), (29, 41), (29, 43), (31, 32)]",1,49,45,0.049494949494949494,True,1,2.8282828282828283,6,0.07051851851851852,-0.3796051012277489,0.4546022490628904,0.4685547688463141,,,"[5, 3, 1, 2, 25, 4]","[0.022222222222222223, 0.06666666666666667, 0.5555555555555556, 0.28888888888888886, 0.022222222222222223, 0.044444444444444446]"
"[(0, 2), (0, 4), (1, 3), (1, 6), (1, 9), (1, 12), (3, 5), (3, 7), (3, 8), (3, 10), (3, 11), (3, 13), (3, 14), (4, 12)]",0,14,15,0.13333333333333333,True,1,2.876190476190476,6,0.0,-0.6021569802276809,0.45663265306122447,0.38265306122448983,,,"[2, 1, 4, 8]","[0.2, 0.6666666666666666, 0.06666666666666667, 0.06666666666666667]"
"[(0, 7), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (7, 8), (7, 9), (7, 10), (7, 11), (7, 12), (7, 13), (7, 14), (7, 15)]",1,15,16,0.125,True,1,1.875,2,0.0,-1.0,0.0,-0.022222222222222227,,,"[1, 15]","[0.9375, 0.0625]"
"[(0, 8), (8, 1), (8, 2), (8, 3), (8, 4), (8, 5), (8, 6), (8, 7), (8, 9), (8, 10), (8, 11), (8, 12), (8, 13), (8, 14)]",1,14,15,0.13333333333333333,True,1,1.8666666666666667,2,0.0,-1.0,1.1102230246251565e-16,-0.02551020408163257,,,"[1, 14]","[0.9333333333333333, 0.06666666666666667]"
"[(0, 8), (2, 9), (7, 11), (8, 1), (8, 2), (8, 3), (8, 4), (8, 5), (8, 6), (8, 10), (8, 11), (8, 12), (8, 14), (8, 15), (8, 16), (12, 13), (12, 14)]",1,17,17,0.125,True,1,2.176470588235294,4,0.07918552036199096,-0.6662226662226661,0.18858131487889263,0.27681660899653976,,,"[1, 13, 2, 3]","[0.7058823529411765, 0.058823529411764705, 0.17647058823529413, 0.058823529411764705]"
"[(0, 3), (3, 1), (3, 2), (3, 4), (3, 5), (3, 6), (3, 9), (3, 10), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (3, 17), (3, 18), (3, 19), (3, 20), (3, 21), (3, 22), (3, 23), (3, 24), (3, 25), (3, 26), (3, 27), (11, 7), (25, 8)]",1,27,28,0.07142857142857142,True,1,2.060846560846561,4,0.0,-0.8707796610169493,0.12962962962962968,0.11934156378600824,,,"[1, 25, 2]","[0.8928571428571429, 0.03571428571428571, 0.07142857142857142]"
"[(0, 40), (1, 33), (2, 17), (3, 10), (4, 39), (5, 9), (6, 18), (7, 70), (8, 15), (8, 24), (8, 34), (8, 61), (9, 72), (10, 46), (12, 27), (13, 45), (14, 25), (14, 58), (16, 20), (17, 12), (17, 22), (17, 42), (17, 54), (17, 60), (18, 31), (18, 32), (18, 44), (18, 53), (18, 59), (19, 63), (23, 36), (24, 22), (24, 25), (24, 26), (24, 28), (24, 41), (24, 43), (24, 60), (24, 64), (25, 19), (25, 21), (25, 52), (25, 57), (25, 59), (25, 63), (26, 48), (26, 67), (26, 74), (27, 16), (27, 51), (29, 50), (29, 62), (29, 73), (30, 55), (31, 21), (31, 36), (33, 25), (35, 71), (36, 55), (38, 69), (39, 31), (40, 11), (40, 12), (40, 38), (40, 48), (40, 49), (40, 56), (40, 71), (41, 65), (52, 75), (58, 19), (59, 62), (60, 62), (62, 37), (62, 66), (70, 38), (70, 45), (71, 68), (72, 46), (72, 47), (72, 50), (72, 60)]",0,82,76,0.028771929824561403,True,1,5.133684210526316,13,0.017909356725146198,-0.28749514730621584,0.5886377156454491,0.6914782867340868,,,"[1, 8, 2, 6, 3, 4, 9, 5]","[0.5131578947368421, 0.013157894736842105, 0.2236842105263158, 0.02631578947368421, 0.11842105263157894, 0.05263157894736842, 0.02631578947368421, 0.02631578947368421]"
"[(0, 7), (0, 12), (1, 5), (2, 17), (4, 6), (5, 2), (5, 3), (5, 6), (5, 8), (5, 11), (5, 13), (5, 14), (5, 15), (5, 16), (5, 18), (5, 19), (5, 20), (5, 21), (5, 22), (7, 5), (12, 15), (14, 9), (19, 10)]",1,23,23,0.09090909090909091,True,1,2.367588932806324,4,0.0,-0.5652777777777775,0.2892249527410207,0.2627599243856332,,,"[2, 1, 16]","[0.34782608695652173, 0.6086956521739131, 0.043478260869565216]"
"[(0, 3), (0, 5), (0, 8), (0, 12), (2, 9), (2, 10), (3, 1), (3, 4), (7, 11), (8, 7), (10, 6), (12, 9)]",0,12,13,0.15384615384615385,True,1,3.4615384615384617,8,0.0,-0.2444444444444437,0.4930555555555556,0.46527777777777773,,,"[4, 3, 1, 2]","[0.07692307692307693, 0.07692307692307693, 0.38461538461538464, 0.46153846153846156]"
"[(0, 6), (4, 5), (5, 11), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (6, 12), (6, 13)]",1,15,14,0.16483516483516483,True,1,1.835164835164835,2,0.1923076923076923,-0.8401870444230506,0.0,-0.022222222222222227,,,"[1, 13, 2, 3]","[0.7142857142857143, 0.07142857142857142, 0.14285714285714285, 0.07142857142857142]"
"[(0, 12), (2, 5), (12, 1), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (12, 13), (12, 14)]",1,14,15,0.13333333333333333,True,1,1.980952380952381,3,0.0,-0.8830885560564196,0.11989795918367349,0.08163265306122457,,,"[1, 13, 2]","[0.8666666666666667, 0.06666666666666667, 0.06666666666666667]"
"[(0, 1), (0, 5), (1, 9), (2, 3), (2, 4), (3, 6), (3, 7), (3, 8), (3, 11), (3, 12), (9, 3), (11, 10), (12, 13)]",0,13,14,0.14285714285714285,True,1,2.857142857142857,6,0.0,-0.3961499493414392,0.37869822485207105,0.4319526627218935,,,"[2, 1, 7]","[0.42857142857142855, 0.5, 0.07142857142857142]"
"[(0, 5), (0, 14), (1, 15), (4, 17), (5, 14), (14, 2), (14, 3), (14, 4), (14, 6), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (14, 12), (14, 13), (14, 15), (14, 16), (15, 4)]",1,19,18,0.12418300653594772,True,1,2.052287581699346,3,0.14920634920634923,-0.7180916574836327,0.1966759002770082,0.18559556786703604,,,"[2, 15, 1, 3]","[0.1111111111111111, 0.05555555555555555, 0.7222222222222222, 0.1111111111111111]"
"[(0, 6), (1, 2), (1, 3), (1, 4), (1, 5), (1, 8), (1, 9), (1, 10), (5, 7), (6, 1)]",1,10,11,0.18181818181818182,True,1,2.109090909090909,4,0.0,-0.7037037037037039,0.265,0.19000000000000006,,,"[1, 2, 8]","[0.7272727272727273, 0.18181818181818182, 0.09090909090909091]"
"[(0, 12), (2, 5), (2, 19), (3, 39), (4, 16), (5, 11), (5, 18), (5, 25), (5, 28), (6, 27), (6, 36), (7, 22), (12, 1), (12, 2), (12, 5), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (12, 13), (12, 14), (12, 15), (12, 18), (12, 23), (12, 24), (12, 26), (12, 28), (12, 31), (12, 33), (12, 34), (12, 35), (12, 38), (12, 39), (12, 40), (13, 17), (13, 20), (13, 41), (19, 14), (25, 24), (25, 30), (27, 13), (27, 20), (27, 21), (38, 29), (38, 32), (39, 16), (41, 37)]",0,48,42,0.05574912891986063,True,1,2.926829268292683,7,0.11621808143547273,-0.4044381658720348,0.462673611111111,0.45138888888888884,,,"[1, 24, 3, 6, 2, 4, 5]","[0.5476190476190477, 0.023809523809523808, 0.09523809523809523, 0.023809523809523808, 0.2619047619047619, 0.023809523809523808, 0.023809523809523808]"
"[(0, 2), (0, 43), (0, 46), (0, 58), (1, 35), (1, 61), (2, 20), (3, 10), (3, 13), (4, 16), (5, 11), (5, 33), (5, 50), (6, 17), (7, 31), (10, 54), (11, 51), (13, 7), (13, 11), (13, 12), (13, 14), (13, 15), (13, 16), (13, 18), (13, 21), (13, 22), (13, 23), (13, 28), (13, 29), (13, 30), (13, 34), (13, 36), (13, 44), (13, 45), (13, 53), (13, 55), (13, 59), (13, 60), (16, 17), (16, 26), (16, 37), (16, 52), (17, 27), (17, 28), (17, 32), (17, 34), (17, 49), (19, 38), (21, 38), (21, 40), (21, 62), (27, 49), (31, 42), (33, 17), (34, 57), (35, 13), (35, 16), (35, 37), (35, 56), (35, 61), (36, 39), (41, 48), (43, 30), (43, 39), (46, 45), (46, 63), (50, 47), (51, 47), (55, 40), (58, 8), (58, 13), (58, 24), (61, 9), (61, 25), (61, 36), (61, 41)]",0,76,64,0.037698412698412696,True,1,3.482142857142857,8,0.0687694099378882,-0.28471872093935213,0.5318559556786704,0.5393871191135734,,,"[4, 2, 3, 6, 1, 24, 7, 8]","[0.046875, 0.328125, 0.09375, 0.03125, 0.453125, 0.015625, 0.015625, 0.015625]"
"[(0, 3), (3, 1), (3, 2), (3, 4), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (3, 13), (3, 14), (3, 15), (3, 16), (9, 16)]",1,17,17,0.125,True,1,1.875,2,0.11813725490196078,-0.9115555555555555,0.0,-0.017301038062283836,,,"[1, 16, 2]","[0.8235294117647058, 0.058823529411764705, 0.11764705882352941]"
"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 6), (0, 9), (0, 10), (0, 11), (0, 12), (9, 5), (9, 7), (9, 12), (12, 8)]",1,13,13,0.16666666666666666,True,1,2.128205128205128,3,0.04059829059829059,-0.7026095519448545,0.2011834319526627,0.24556213017751488,,,"[9, 1, 4, 3]","[0.07692307692307693, 0.7692307692307693, 0.07692307692307693, 0.07692307692307693]"
"[(0, 15), (0, 25), (1, 17), (2, 8), (3, 6), (3, 19), (4, 7), (5, 14), (6, 14), (8, 7), (8, 9), (8, 11), (8, 14), (8, 16), (8, 18), (8, 20), (8, 21), (8, 23), (10, 13), (11, 13), (15, 8), (15, 12), (17, 14), (21, 22), (25, 21), (25, 24)]",0,26,26,0.08,True,1,3.1723076923076925,7,0.0,-0.33438718516176646,0.5073964497041421,0.5532544378698225,,,"[2, 3, 1, 11, 4]","[0.2692307692307692, 0.11538461538461539, 0.5384615384615384, 0.038461538461538464, 0.038461538461538464]"
"[(0, 16), (11, 23), (16, 1), (16, 2), (16, 3), (16, 4), (16, 5), (16, 6), (16, 7), (16, 8), (16, 9), (16, 10), (16, 12), (16, 13), (16, 14), (16, 15), (16, 17), (16, 18), (16, 19), (16, 20), (16, 21), (16, 22), (16, 23), (16, 24), (16, 25), (16, 26), (16, 27), (16, 28), (16, 29)]",1,29,30,0.06666666666666667,True,1,1.9954022988505746,3,0.0,-0.9376222417663197,0.06361474435196204,0.05469678953626639,,,"[1, 28, 2]","[0.9333333333333333, 0.03333333333333333, 0.03333333333333333]"
"[(0, 4), (0, 10), (4, 10), (6, 8), (10, 1), (10, 2), (10, 3), (10, 5), (10, 7), (10, 8), (10, 9)]",0,11,11,0.2,True,1,1.9454545454545455,3,0.18434343434343434,-0.741666666666666,0.14462809917355376,0.0826446280991735,,,"[2, 9, 1]","[0.2727272727272727, 0.09090909090909091, 0.6363636363636364]"
"[(0, 37), (0, 50), (1, 5), (1, 32), (1, 33), (1, 34), (1, 47), (2, 27), (2, 31), (2, 35), (3, 19), (4, 18), (4, 24), (6, 49), (6, 51), (7, 17), (11, 44), (14, 23), (14, 46), (15, 45), (17, 15), (23, 26), (23, 28), (27, 20), (27, 35), (27, 40), (31, 3), (31, 17), (31, 18), (31, 25), (31, 28), (31, 35), (34, 20), (34, 21), (34, 39), (35, 18), (37, 1), (37, 2), (37, 3), (37, 8), (37, 9), (37, 12), (37, 13), (37, 14), (37, 16), (37, 17), (37, 19), (37, 22), (37, 25), (37, 26), (37, 27), (37, 29), (37, 30), (37, 32), (37, 35), (37, 38), (37, 41), (37, 42), (37, 43), (37, 44), (37, 45), (37, 48), (44, 36), (47, 10), (47, 15), (47, 27), (47, 31), (50, 27), (51, 23)]",0,69,52,0.05203619909502263,True,1,3.059577677224736,8,0.07939482170251401,-0.357034795763994,0.4243856332703213,0.4452846040747742,,,"[2, 27, 6, 1, 4, 5, 7, 8, 3]","[0.23076923076923078, 0.019230769230769232, 0.019230769230769232, 0.4807692307692308, 0.07692307692307693, 0.038461538461538464, 0.019230769230769232, 0.019230769230769232, 0.09615384615384616]"
"[(0, 2), (1, 8), (2, 6), (4, 12), (6, 3), (6, 4), (6, 5), (6, 7), (6, 9), (6, 10), (6, 11), (6, 12), (8, 6)]",0,13,13,0.16666666666666666,True,1,2.08974358974359,4,0.15555555555555556,-0.6584362139917692,0.22781065088757393,0.18343195266272186,,,"[1, 2, 10]","[0.6153846153846154, 0.3076923076923077, 0.07692307692307693]"
"[(0, 9), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 10), (9, 11), (9, 12), (9, 13), (9, 15), (9, 17), (10, 15), (12, 14), (15, 16)]",0,18,18,0.11764705882352941,True,1,2.0718954248366015,4,0.0746031746031746,-0.7622724765581913,0.09722222222222227,0.20370370370370372,,,"[1, 15, 2, 3]","[0.7777777777777778, 0.05555555555555555, 0.1111111111111111, 0.05555555555555555]"
"[(0, 10), (4, 23), (5, 17), (10, 1), (10, 2), (10, 3), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 11), (10, 12), (10, 13), (10, 14), (10, 15), (10, 16), (10, 18), (10, 19), (10, 21), (10, 22), (10, 23), (10, 24), (10, 25), (10, 26), (10, 27), (10, 28), (10, 29), (10, 30), (12, 20)]",0,30,31,0.06451612903225806,True,1,2.1161290322580646,4,0.0,-0.8278201865988126,0.17,0.1644444444444445,,,"[1, 27, 2]","[0.8709677419354839, 0.03225806451612903, 0.0967741935483871]"
"[(0, 1), (0, 4), (0, 8), (0, 16), (1, 2), (1, 5), (1, 6), (1, 7), (1, 8), (1, 9), (1, 10), (1, 12), (1, 13), (1, 15), (1, 18), (7, 11), (7, 14), (9, 3), (9, 10), (12, 19), (18, 17)]",0,21,20,0.11052631578947368,True,1,2.4789473684210526,4,0.12651515151515152,-0.4415331312256387,0.32539682539682535,0.4013605442176871,,,"[4, 12, 1, 2, 3]","[0.05, 0.05, 0.6, 0.2, 0.1]"
"[(0, 7), (1, 2), (1, 6), (2, 3), (2, 5), (2, 10), (2, 11), (3, 9), (6, 4), (6, 9), (7, 1), (9, 8), (10, 9)]",1,13,12,0.19696969696969696,True,1,2.4545454545454546,5,0.0,-0.5648148148148149,0.3461538461538462,0.3017751479289941,,,"[1, 2, 3, 5, 4]","[0.4166666666666667, 0.25, 0.16666666666666666, 0.08333333333333333, 0.08333333333333333]"
"[(0, 9), (8, 12), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7), (9, 10), (9, 11), (9, 12), (9, 13), (9, 14)]",1,14,15,0.13333333333333333,True,1,1.980952380952381,3,0.0,-0.8830885560564196,0.11989795918367349,0.08163265306122457,,,"[1, 13, 2]","[0.8666666666666667, 0.06666666666666667, 0.06666666666666667]"
"[(0, 8), (5, 9), (8, 1), (8, 2), (8, 3), (8, 4), (8, 6), (8, 7), (8, 9), (8, 10), (8, 11)]",1,11,12,0.16666666666666666,True,1,1.9696969696969697,3,0.0,-0.8582978723404252,0.14462809917355376,0.0826446280991735,,,"[1, 10, 2]","[0.8333333333333334, 0.08333333333333333, 0.08333333333333333]"
"[(0, 9), (0, 10), (1, 4), (10, 1), (10, 2), (10, 3), (10, 5), (10, 6), (10, 7), (10, 8), (10, 11)]",1,11,12,0.16666666666666666,True,1,2.106060606060606,4,0.0,-0.7262313860252004,0.25206611570247933,0.1900826446280992,,,"[2, 1, 9]","[0.16666666666666666, 0.75, 0.08333333333333333]"
"[(0, 3), (3, 1), (3, 2), (3, 4), (3, 6), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 12), (10, 5)]",1,12,13,0.15384615384615385,True,1,1.9743589743589745,3,0.0,-0.8676639815880326,0.13541666666666669,0.08333333333333337,,,"[1, 11, 2]","[0.8461538461538461, 0.07692307692307693, 0.07692307692307693]"
"[(0, 1), (0, 8), (3, 6), (5, 7), (7, 11), (8, 2), (8, 4), (8, 6), (8, 7), (8, 9), (8, 10), (8, 12), (8, 13), (8, 14), (8, 15), (8, 16), (13, 16), (14, 16)]",0,18,17,0.1323529411764706,True,1,2.264705882352941,4,0.1586452762923351,-0.5435356200527706,0.3179012345679013,0.2993827160493827,,,"[2, 1, 12, 3]","[0.23529411764705882, 0.5882352941176471, 0.058823529411764705, 0.11764705882352941]"
"[(0, 24), (3, 10), (4, 13), (4, 22), (12, 23), (15, 16), (24, 1), (24, 2), (24, 4), (24, 5), (24, 6), (24, 7), (24, 8), (24, 9), (24, 10), (24, 11), (24, 14), (24, 15), (24, 17), (24, 18), (24, 19), (24, 20), (24, 21), (24, 23), (24, 25)]",1,25,26,0.07692307692307693,True,1,2.270769230769231,4,0.0,-0.6923106475345284,0.3008,0.3008,,,"[1, 20, 2, 3]","[0.8076923076923077, 0.038461538461538464, 0.11538461538461539, 0.038461538461538464]"
"[(0, 8), (0, 9), (0, 12), (1, 2), (1, 7), (4, 14), (7, 11), (9, 2), (9, 5), (9, 6), (9, 10), (9, 14), (12, 3), (13, 15), (14, 13)]",0,15,16,0.125,True,1,3.225,7,0.0,-0.2997159090909092,0.44888888888888884,0.5066666666666667,,,"[3, 1, 6, 2]","[0.125, 0.5, 0.0625, 0.3125]"
"[(0, 5), (1, 4), (4, 9), (5, 2), (5, 3), (5, 6), (5, 7), (7, 8), (7, 11), (9, 8), (9, 10)]",0,11,12,0.16666666666666666,True,1,3.015151515151515,6,0.0,-0.6296296296296303,0.37603305785123964,0.37603305785123964,,,"[1, 5, 2, 3]","[0.5833333333333334, 0.08333333333333333, 0.16666666666666666, 0.16666666666666666]"
"[(0, 3), (3, 1), (3, 2), (3, 4), (3, 5), (3, 7), (3, 8), (3, 9), (3, 10), (3, 11), (3, 13), (3, 14), (3, 15), (3, 16), (3, 17), (3, 19), (3, 20), (3, 21), (3, 23), (3, 25), (3, 26), (5, 24), (11, 24), (16, 12), (24, 6), (24, 18), (24, 22)]",0,27,27,0.07692307692307693,True,1,2.398860398860399,5,0.0,-0.7387247038499508,0.31481481481481477,0.2921810699588477,,,"[1, 21, 2, 5]","[0.8148148148148148, 0.037037037037037035, 0.1111111111111111, 0.037037037037037035]"
"[(0, 27), (0, 28), (0, 38), (2, 54), (4, 12), (6, 10), (8, 32), (9, 36), (10, 61), (11, 55), (14, 15), (17, 18), (17, 56), (18, 21), (18, 39), (19, 22), (19, 30), (24, 42), (24, 46), (27, 9), (28, 1), (28, 3), (28, 5), (28, 7), (28, 12), (28, 13), (28, 16), (28, 17), (28, 18), (28, 23), (28, 25), (28, 26), (28, 30), (28, 32), (28, 33), (28, 35), (28, 37), (28, 41), (28, 42), (28, 43), (28, 47), (28, 48), (28, 50), (28, 52), (28, 60), (28, 62), (28, 64), (29, 57), (36, 61), (37, 40), (37, 58), (46, 65), (48, 29), (49, 51), (54, 15), (54, 29), (54, 37), (54, 44), (54, 49), (55, 20), (55, 31), (55, 60), (56, 29), (57, 53), (59, 63), (60, 45), (60, 63), (61, 60), (64, 34)]",0,69,66,0.032167832167832165,True,1,3.5785547785547784,8,0.007615840949174281,-0.3164805203657363,0.5463137996219282,0.5820205839109431,,,"[3, 2, 28, 1, 6, 4, 5]","[0.045454545454545456, 0.2727272727272727, 0.015151515151515152, 0.5757575757575758, 0.015151515151515152, 0.06060606060606061, 0.015151515151515152]"
"[(0, 15), (2, 10), (3, 6), (4, 12), (5, 9), (9, 16), (10, 9), (12, 9), (12, 11), (15, 1), (15, 2), (15, 5), (15, 6), (15, 7), (15, 8), (15, 9), (15, 12), (15, 13), (15, 14), (15, 16), (15, 17), (15, 18), (15, 19), (15, 20), (17, 19)]",0,25,21,0.11904761904761904,True,1,2.176190476190476,4,0.21428571428571427,-0.5701405867970663,0.18960000000000002,0.3024,,,"[1, 16, 2, 4, 5]","[0.5238095238095238, 0.047619047619047616, 0.3333333333333333, 0.047619047619047616, 0.047619047619047616]"
"[(0, 1), (0, 2), (0, 3), (0, 4), (0, 5), (0, 6), (0, 8), (0, 9), (0, 10), (0, 11), (0, 12), (0, 13), (0, 14), (0, 15), (0, 16), (2, 4), (4, 12), (6, 14), (8, 17), (13, 7)]",1,20,18,0.13071895424836602,True,1,2.065359477124183,4,0.2608465608465608,-0.6402307137707283,0.16625,0.14749999999999994,,,"[15, 1, 2, 3]","[0.05555555555555555, 0.5555555555555556, 0.3333333333333333, 0.05555555555555555]"
"[(0, 19), (1, 13), (2, 32), (3, 12), (4, 17), (5, 27), (8, 25), (12, 26), (13, 14), (18, 21), (19, 3), (19, 4), (19, 5), (19, 6), (19, 7), (19, 8), (19, 9), (19, 10), (19, 11), (19, 13), (19, 15), (19, 16), (19, 20), (19, 21), (19, 22), (19, 23), (19, 24), (19, 26), (19, 28), (19, 29), (19, 30), (19, 31), (19, 32), (19, 33)]",0,34,34,0.06060606060606061,True,1,2.376114081996435,4,0.0,-0.6011847463902257,0.32742214532871966,0.2404844290657439,,,"[1, 25, 3, 2]","[0.7058823529411765, 0.029411764705882353, 0.029411764705882353, 0.23529411764705882]"
"[(0, 10), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (10, 7), (10, 8), (10, 9), (10, 11), (10, 12), (10, 13), (10, 14), (10, 15)]",1,15,16,0.125,True,1,1.875,2,0.0,-1.0,0.0,-0.022222222222222227,,,"[1, 15]","[0.9375, 0.0625]"
"[(0, 13), (1, 7), (13, 2), (13, 3), (13, 4), (13, 5), (13, 6), (13, 7), (13, 8), (13, 9), (13, 10), (13, 11), (13, 12), (13, 14), (13, 15), (13, 16), (13, 17)]",1,17,18,0.1111111111111111,True,1,1.9869281045751634,3,0.0,-0.9004757135703556,0.102076124567474,0.07612456747404842,,,"[1, 16, 2]","[0.8888888888888888, 0.05555555555555555, 0.05555555555555555]"
"[(0, 58), (0, 72), (2, 63), (4, 47), (17, 48), (21, 30), (25, 27), (28, 37), (30, 37), (31, 65), (34, 36), (35, 68), (41, 46), (44, 49), (44, 52), (47, 23), (47, 33), (47, 39), (52, 74), (63, 12), (63, 23), (63, 43), (63, 67), (63, 69), (65, 67), (68, 44), (72, 1), (72, 3), (72, 5), (72, 6), (72, 7), (72, 8), (72, 9), (72, 10), (72, 11), (72, 13), (72, 14), (72, 15), (72, 16), (72, 17), (72, 18), (72, 19), (72, 20), (72, 21), (72, 22), (72, 24), (72, 26), (72, 27), (72, 29), (72, 31), (72, 32), (72, 34), (72, 35), (72, 38), (72, 40), (72, 41), (72, 42), (72, 45), (72, 49), (72, 50), (72, 51), (72, 53), (72, 54), (72, 55), (72, 56), (72, 57), (72, 59), (72, 60), (72, 61), (72, 62), (72, 63), (72, 64), (72, 66), (72, 70), (72, 71), (72, 73), (72, 75)]",0,77,76,0.027017543859649124,True,1,2.84280701754386,8,0.0,-0.545744546979866,0.36186540731995265,0.4112835216731321,,,"[2, 1, 52, 7, 4, 3]","[0.21052631578947367, 0.7368421052631579, 0.013157894736842105, 0.013157894736842105, 0.013157894736842105, 0.013157894736842105]"
"[(0, 11), (11, 1), (11, 2), (11, 3), (11, 4), (11, 5), (11, 6), (11, 7), (11, 8), (11, 9), (11, 10), (11, 12), (11, 13)]",1,13,14,0.14285714285714285,True,1,1.8571428571428572,2,0.0,-1.0,0.0,-0.02958579881656806,,,"[1, 13]","[0.9285714285714286, 0.07142857142857142]"
"[(0, 8), (1, 7), (4, 10), (8, 1), (8, 2), (8, 3), (8, 5), (8, 6), (8, 10), (8, 11), (11, 9)]",1,11,12,0.16666666666666666,True,1,2.242424242424242,4,0.0,-0.5944625407166125,0.25206611570247933,0.28099173553719015,,,"[1, 8, 2]","[0.6666666666666666, 0.08333333333333333, 0.25]"
"[(0, 12), (1, 2), (3, 6), (6, 8), (10, 11), (12, 1), (12, 2), (12, 3), (12, 4), (12, 5), (12, 6), (12, 7), (12, 9), (12, 10), (12, 13), (12, 14)]",0,16,15,0.1523809523809524,True,1,2.066666666666667,4,0.22424242424242424,-0.655343570653017,0.107421875,0.2109375,,,"[1, 12, 2, 3]","[0.6, 0.06666666666666667, 0.26666666666666666, 0.06666666666666667]"
"[(0, 6), (2, 4), (6, 1), (6, 2), (6, 3), (6, 4), (6, 5), (6, 7), (6, 8), (6, 9), (6, 10), (6, 11), (6, 12), (6, 13), (6, 14)]",1,15,15,0.14285714285714285,True,1,1.8571428571428572,2,0.13406593406593406,-0.903353057199211,0.0,-0.022222222222222227,,,"[1, 14, 2]","[0.8, 0.06666666666666667, 0.13333333333333333]"
"[(0, 9), (2, 7), (3, 13), (7, 10), (9, 1), (9, 4), (9, 5), (9, 6), (9, 7), (9, 8), (9, 11), (9, 12), (9, 13)]",0,13,14,0.14285714285714285,True,1,2.197802197802198,4,0.0,-0.6937394247038908,0.3165680473372781,0.26035502958579887,,,"[1, 10, 3, 2]","[0.7857142857142857, 0.07142857142857142, 0.07142857142857142, 0.07142857142857142]"
"[(0, 4), (0, 12), (1, 3), (2, 9), (3, 5), (3, 6), (3, 7), (3, 8), (3, 9), (3, 11), (8, 10), (12, 6)]",0,12,13,0.15384615384615385,True,1,2.769230769230769,6,0.0,-0.4866071428571434,0.3819444444444445,0.3819444444444444,,,"[2, 1, 7]","[0.38461538461538464, 0.5384615384615384, 0.07692307692307693]"
"[(0, 2), (0, 6), (0, 7), (0, 11), (2, 5), (5, 10), (6, 1), (6, 8), (6, 9), (7, 3), (7, 4)]",0,11,12,0.16666666666666666,True,1,2.772727272727273,5,0.0,-0.4102564102564103,0.4710743801652893,0.40495867768595045,,,"[4, 2, 3, 1]","[0.16666666666666666, 0.16666666666666666, 0.08333333333333333, 0.5833333333333334]"
"[(0, 1), (0, 5), (0, 6), (0, 7), (0, 8), (0, 9), (2, 15), (5, 16), (6, 4), (6, 10), (6, 12), (8, 3), (8, 13), (8, 15), (12, 17), (15, 11), (15, 14)]",1,17,18,0.1111111111111111,True,1,3.045751633986928,6,0.0,-0.4251497005988023,0.5155709342560553,0.5432525951557093,,,"[6, 1, 2, 4]","[0.05555555555555555, 0.6666666666666666, 0.1111111111111111, 0.16666666666666666]"
